,lien,Marque,Modèle,Carburant,Kilométrage,Puissance fiscale,Année,Prix
6794,https://www.tayara.tn//listings/voitures-9/81d06fc8-0369-4753-9ed8-957ab8651c83/megane-iii-coup%C3%A9-accident%C3%A9e,Renault,Megane,Essence,150000.0,7.0,2012.0,13000.0
6795,https://www.tayara.tn//listings/voitures-9/7f3d91d3-beb4-41e3-ad13-09d3fda9653c/chevrolel-aveo-ls-20-867-500,Chevrolet,Aveo,Essence,62000.0,5.0,2017.0,26500.0
6796,https://www.tayara.tn//listings/voitures-9/4867feea-5fbc-4d1a-be35-123d0d67e072/scirocco-a-vendre-avec-carte-grise-boite-manuelle-,Volkswagen,Scirocco,Essence,167000.0,9.0,2010.0,29000.0
6798,https://www.tayara.tn//listings/voitures-9/9e2d51df-3a0a-4cc9-a16d-aa052bee5c71/volkswagen-polo-8,Volkswagen,Polo,Essence,71000.0,4.0,2016.0,32500.0
6800,https://www.tayara.tn//listings/voitures-9/594de761-73df-403c-940e-3808142cd382/golf-7-tdi-bleumotion-confortline-10-2013,Volkswagen,Golf 7,Diesel,160000.0,5.0,2013.0,47000.0
6801,https://www.tayara.tn//listings/voitures-9/9d4d574c-e3c9-41e4-9bf4-4a692c4e9b30/308-gt-line-165-ch-din-bva-cuir-adml-x%C3%A9non-full-led-toit-panor-1%C3%A9re-main,Peugeot,308,Essence,66000.0,9.0,2016.0,68000.0
6803,https://www.tayara.tn//listings/voitures-9/5650320a-d932-4c82-b01a-97c7cb1f78e8/seat-ibiza-,Seat,Ibiza,Essence,98000.0,5.0,2015.0,27000.0
6804,https://www.tayara.tn//listings/voitures-9/acd956c9-126f-45ab-aa87-4bd23e1cc78e/clio-3-neuuuuuuf,Renault,Clio,Essence,152400.0,5.0,2011.0,25500.0
6805,https://www.tayara.tn//listings/voitures-9/f1d67869-827f-417f-83e1-8ad4a680c0fe/407-hdi-tout-option,Peugeot,407,Diesel,200000.0,6.0,2006.0,20000.0
6809,https://www.tayara.tn//listings/voitures-9/150be49a-a915-412d-92d9-5a0779dee518/volkswagen-caddy-1er-m-22-594-984,Volkswagen,Caddy,Diesel,183000.0,5.0,2013.0,25500.0
6814,https://www.tayara.tn//listings/voitures-9/aa811948-31f4-49ab-9814-b520c5cfb63b/golf-7-tu-204-tsi-bluemotion-importe-tt-options-neuf,Volkswagen,Golf 7,Essence,107000.0,5.0,2013.0,54000.0
6816,https://www.tayara.tn//listings/voitures-9/2be4a8e8-1278-4b7e-ae15-fbd2a74262e9/mercedes-cla-200-amg-2015-tu-178-importe-neuf,Mercedes-Benz,Classe CLA,Essence,109000.0,8.0,2015.0,96000.0
6817,https://www.tayara.tn//listings/voitures-9/b320198d-1008-4a6f-a50d-0c7337c25e33/toyota-yaris-:tel-28-886-344,Toyota,Auris,Essence,25000.0,5.0,2019.0,15000.0
6818,https://www.tayara.tn//listings/voitures-9/d5d754a8-2db2-43e1-bb3a-d735be946eca/206-sedan-2008,Peugeot,206,Essence,177000.0,6.0,2008.0,17000.0
6819,https://www.tayara.tn//listings/voitures-9/6936ed11-b036-4711-aa3f-0959b9f4ec53/hundai-i-20,Hyundai,I 20,Essence,94000.0,4.0,2013.0,27000.0
6822,https://www.tayara.tn//listings/voitures-9/3b245e32-416e-489f-8454-c72b2c7b0b8b/mazda-6,Mazda,6,Essence,125000.0,9.0,2013.0,37200.0
6826,https://www.tayara.tn//listings/voitures-9/3e0eb64d-219c-4b16-9984-02bd17abc6e0/26571146,Citroen,Berlingo,Diesel,160000.0,5.0,2013.0,31000.0
6828,https://www.tayara.tn//listings/voitures-9/12bc9f49-c004-48e0-a5b5-7583b62843ae/new-bettle-2014-full-%C3%A9change-possible,Volkswagen,New Beetle,Essence,139000.0,6.0,2014.0,48500.0
6829,https://www.tayara.tn//listings/voitures-9/aa811948-31f4-49ab-9814-b520c5cfb63b/golf-7-highline-tu-204-tsi-importe-tt-options-neuf,Volkswagen,Golf 7,Essence,107000.0,5.0,2014.0,54000.0
6830,https://www.tayara.tn//listings/voitures-9/fc88080e-13e5-4d6f-82fa-1ebceb026639/peugeot-partner-2-place,Peugeot,Partner,Diesel,217000.0,7.0,2008.0,15800.0
6831,https://www.tayara.tn//listings/voitures-9/76d281a2-fed3-40b5-8e41-4c36cca15527/21088122,Volkswagen,Caddy,Diesel,300000.0,7.0,2000.0,9200.0
6832,https://www.tayara.tn//listings/voitures-9/2fe1e8b5-d35d-4dc5-9409-cad5cbe86e53/a-vender-megane-montage-fran%C3%A7ais-%F0%9F%87%AB%F0%9F%87%B7,Renault,Megane,Diesel,197000.0,5.0,2010.0,23000.0
6833,https://www.tayara.tn//listings/voitures-9/e2c6ffe7-1fc8-4a1b-b6e8-beb17818798f/opel-kadett-break-5-cv-diesel-ann%C3%A9e-95-en-bon-%C3%A9tat,Opel,Kadett,Diesel,11000.0,5.0,1995.0,6000.0
6834,https://www.tayara.tn//listings/voitures-9/594de761-73df-403c-940e-3808142cd382/golf-7-tdi-bleumotion-confortline-10-2013,Volkswagen,Golf 7,Diesel,160000.0,5.0,2013.0,48000.0
6835,https://www.tayara.tn//listings/voitures-9/fd58bbbe-7048-40be-8d44-6cf310b32488/voiture-mod%C3%A8le-r9,Renault,R9,Essence,174000.0,5.0,1986.0,6500.0
6837,https://www.tayara.tn//listings/voitures-9/d3cafef8-e21e-4acc-93b7-6ebc49a2755f/mercedes-2014-ou-%C3%A9change-,Mercedes-Benz,Classe C,Essence,239000.0,9.0,2014.0,64800.0
6838,https://www.tayara.tn//listings/voitures-9/dccd7e1e-d543-4393-9f54-056b7a82c982/belle-citro%C3%ABn-c3,Citroen,C3,Essence,120000.0,5.0,2016.0,29500.0
6839,https://www.tayara.tn//listings/voitures-9/5800b831-8cec-47c3-bf93-0bb7892f49fa/tr%C3%A8s-belle-206-fran%C3%A7aise-x-line,Peugeot,206,Essence,145000.0,5.0,2008.0,18500.0
6840,https://www.tayara.tn//listings/voitures-9/cefd806a-5ff6-41c0-a38d-f06e9924014a/citro%C3%ABn-c3,Citroen,C3,Essence,215000.0,5.0,2009.0,16500.0
6841,https://www.tayara.tn//listings/voitures-9/19f88c7e-17cd-4ef8-99e0-11229a3a392e/symbol-a-vendre,Autres,Autres,Essence,190000.0,5.0,2010.0,17200.0
6844,https://www.tayara.tn//listings/voitures-9/91fc909d-79e0-46c3-a467-171ab0a84d5a/av-polo-8-(nouveau-mod%C3%A8le),Volkswagen,Polo,Essence,13300.0,4.0,2018.0,47000.0
6846,https://www.tayara.tn//listings/voitures-9/e1dc846a-0d88-46a2-a343-5a323befda33/polo-6-,Volkswagen,Polo,Essence,147000.0,4.0,2007.0,14200.0
6847,https://www.tayara.tn//listings/voitures-9/f754d212-da5d-4ed8-bfc8-e82644f7f435/a-vendre-kia-rio-coup%C3%A9-tt-options-etat-neuf,Kia,Rio,Essence,74000.0,5.0,2015.0,36500.0
6848,https://www.tayara.tn//listings/voitures-9/ba50aebb-1dc7-422c-a3c6-5335b60895e7/-fiat-dublo-ndhifa,Fiat,Doblo,Diesel,256000.0,5.0,2015.0,17000.0
6850,https://www.tayara.tn//listings/voitures-9/990b65b7-de72-4036-9941-068338adc797/mercedes-classe-c-220-diesel,Mercedes-Benz,Classe C,Diesel,131000.0,9.0,2002.0,21900.0
6851,https://www.tayara.tn//listings/voitures-9/6a065a93-9004-4bb9-aff0-54c57fe35135/r-symbol-comfort-95758006,Renault,Symbol,Essence,68000.0,5.0,2016.0,29000.0
6853,https://www.tayara.tn//listings/voitures-9/c9edd906-d5f4-4b84-be50-6799ba569642/gabine-ford-ranger-mitchi-ou-faster-ndhifa-noeuf-95-701-071,Acrea,Zest,Hybride,80000.0,10.0,2020.0,600000.0
6855,https://www.tayara.tn//listings/voitures-9/0a4d674e-eb2a-41a0-a114-e2dfc719a743/bmw-s%C3%A9rie-1-kit-m-performance-contactez-52379647-98479647,BMW,Serie 1,Essence,75000.0,7.0,2016.0,89000.0
6858,https://www.tayara.tn//listings/voitures-9/97f18300-ec07-4665-899e-e8c1aa0a4af7/polo-conforline-comme-neuf-1%C3%A8re-main-t%C3%A9l-20211911,Volkswagen,Polo,Essence,145000.0,5.0,2007.0,18500.0
6859,https://www.tayara.tn//listings/voitures-9/2a2831ed-76c5-4402-a2f4-991a42839590/peugeot-208,Peugeot,208,Essence,84000.0,5.0,2016.0,32500.0
6862,https://www.tayara.tn//listings/voitures-9/cfda5e8f-f008-49b5-9689-2c3ff3094210/golf7-cup-boite6-110cv,Volkswagen,Golf 7,Essence,88000.0,5.0,2014.0,60000.0
6864,https://www.tayara.tn//listings/voitures-9/ba50aebb-1dc7-422c-a3c6-5335b60895e7/-fiat-dublo-ndhifa,Fiat,Doblo,Diesel,256000.0,5.0,2015.0,17500.0
6865,https://www.tayara.tn//listings/voitures-9/8a17098c-c2e3-4495-be29-fb82bc4982e4/volkswagen-transporteur,Volkswagen,Transporter,Diesel,200500.0,7.0,2011.0,36000.0
6866,https://www.tayara.tn//listings/voitures-9/895d906c-acb4-4aaa-a1ef-d5feebe73691/polo-classic,Volkswagen,Polo,Diesel,250000.0,6.0,2001.0,6500.0
6868,https://www.tayara.tn//listings/voitures-9/7b120a85-b857-4f29-8515-cfec038cf3ec/dacia,Dacia,Logan,Diesel,300000.0,5.0,2011.0,14000.0
6869,https://www.tayara.tn//listings/voitures-9/b419099c-26cb-4456-b1cd-3b8250689419/fluence-renault-khalijiya,Renault,Fluence,Essence,110000.0,6.0,2012.0,23800.0
6872,https://www.tayara.tn//listings/voitures-9/a13a3bc0-d8ab-446a-a163-9bdd9a4791dd/%C3%A0-vendre-chevrolet-sonic-en-bon-%C3%A9tat-,Chevrolet,Alero,Essence,117000.0,5.0,2015.0,27000.0
6874,https://www.tayara.tn//listings/voitures-9/de11431b-3995-4083-af6e-4983fe9686e0/opel-astra-f-breyak,Opel,Astra,Essence,200000.0,7.0,1995.0,10000.0
6875,https://www.tayara.tn//listings/voitures-9/0da439f7-2b64-40a0-bef8-ffe45cdbd2d5/picanto-,Kia,Picanto,Essence,73000.0,4.0,2014.0,27300.0
6877,https://www.tayara.tn//listings/voitures-9/e8b4f29a-9df3-4223-85f4-e4f448d60d61/fiat-panda,Fiat,Panda,Essence,210000.0,4.0,2009.0,19000.0
6878,https://www.tayara.tn//listings/voitures-9/c1b5ae44-bc51-4be1-8a8b-be4058343f5d/unique-golf-6-tdi,Volkswagen,Golf 6,Diesel,220000.0,5.0,2010.0,35000.0
6881,https://www.tayara.tn//listings/voitures-9/4c099bb6-6caf-4b6e-9e76-69b4ef22c6a6/kia-picanto-boite-automatique,Kia,Picanto,Essence,19000.0,5.0,2019.0,44000.0
6882,https://www.tayara.tn//listings/voitures-9/f82eb381-d3a3-4af1-a9c3-90d546ede392/av-infiniti-fx-fx35-contactez-98479647-,Infiniti,EX35,Essence,136000.0,20.0,2007.0,68000.0
6884,https://www.tayara.tn//listings/voitures-9/9b809c12-322d-4e5d-bc94-c2621269fdfb/av-golf-7-lounge-toit-ouvrant-panoramique-tel;98479647-52379647,Volkswagen,Golf 7,Essence,95000.0,6.0,2015.0,63000.0
6887,https://www.tayara.tn//listings/voitures-9/76d33814-8c51-4c90-bc23-c078e2a7f71f/c4-1%C3%A8re-main,Citroen,C4,Essence,138000.0,6.0,2014.0,33000.0
6888,https://www.tayara.tn//listings/voitures-9/3bc11a35-c28a-4e2a-a506-b60869352011/polo-5,Volkswagen,Polo,Essence,174000.0,4.0,2005.0,15500.0
6889,https://www.tayara.tn//listings/voitures-9/c339c4c0-0d00-4b59-806a-2b73cfbb26fb/polo-7-2eme-main-,Volkswagen,Polo,Essence,140000.0,5.0,2012.0,23800.0
6891,https://www.tayara.tn//listings/voitures-9/cf7d0048-44b4-420f-9ca4-d547dbc150f7/toyota,Toyota,Yaris,Essence,100000.0,5.0,2016.0,32800.0
6893,https://www.tayara.tn//listings/voitures-9/10f5dc5f-6df0-4b23-a6c3-961e1014fc2f/peugeot-206,Peugeot,206,Diesel,174000.0,5.0,2002.0,11000.0
6895,https://www.tayara.tn//listings/voitures-9/ddb57f64-560c-4f88-b3b5-c03c23783530/peugeot-partner,Peugeot,Partner,Diesel,250000.0,7.0,2011.0,17000.0
6896,https://www.tayara.tn//listings/voitures-9/a0e2c281-54c8-4f76-8ea9-c09b5b370ff4/308,Peugeot,308,Essence,201000.0,6.0,2009.0,22500.0
6897,https://www.tayara.tn//listings/voitures-9/1d7ab2a5-629a-4b94-8c0f-2cf9e70993f3/double-toit-panoramique-bi-xenon-led-110-cv-boit06,Volkswagen,Golf 7,Essence,68000.0,6.0,2017.0,85800.0
6900,https://www.tayara.tn//listings/voitures-9/f4723203-ac68-49f2-882a-52882bb50e29/a-vendre-bmw-serie-1-tel-52031552-disponible-a-partir-de-12h,BMW,Serie 1,Essence,28000.0,6.0,2017.0,85000.0
6901,https://www.tayara.tn//listings/voitures-9/9b7c55fd-c52e-4326-b44f-0cba64d297cc/peugeot-206,Peugeot,206,Diesel,174000.0,5.0,2002.0,11000.0
6902,https://www.tayara.tn//listings/voitures-9/c5544c9d-4d3e-41db-b2f1-ec63b1728b00/kia-sportage-face-3-import%C3%A8-tt-option-fin-serie,Kia,Sportage,Diesel,120000.0,7.0,2014.0,79500.0
6903,https://www.tayara.tn//listings/voitures-9/7b1ee48e-b8ff-4727-ae63-4440ca2da190/polo-sedan,Volkswagen,Polo,Diesel,100000.0,5.0,2014.0,23000.0
6904,https://www.tayara.tn//listings/voitures-9/03cc11f2-2ed5-4ba7-b948-9695e950b782/clio-classic-28825574,Renault,Clio,Essence,300000.0,5.0,2008.0,17200.0
6905,https://www.tayara.tn//listings/voitures-9/1e06a9af-1bf7-431c-86e5-82f4b6b1e920/toyota-yaris-sedan,Toyota,Yaris,Essence,120000.0,6.0,2015.0,39000.0
6907,https://www.tayara.tn//listings/voitures-9/ad28d446-8e93-4420-8e6c-329145cf5a69/isuzu-dimax,Isuzu,D-MAX,Diesel,140000.0,8.0,2015.0,38000.0
6909,https://www.tayara.tn//listings/voitures-9/37279e5b-0b57-4822-95a5-fa28bdd09c60/kangoo-5-place-essence-neuuf,Renault,Kangoo,Essence,189361.0,5.0,2004.0,21000.0
6911,https://www.tayara.tn//listings/voitures-9/317482e1-2208-4de8-a5d6-11238610fcd7/megane-3-essence,Renault,Megane,Essence,210000.0,7.0,2012.0,27000.0
6912,https://www.tayara.tn//listings/voitures-9/d91442cd-50f7-4d3d-8465-c0cc4bd15171/une-belle-mercedes-c200-kompressor-,Mercedes-Benz,Classe C,Essence,150000.0,11.0,2003.0,53853.299
6914,https://www.tayara.tn//listings/voitures-9/23283b06-dc68-40d3-9e47-dda6e15f46e0/cach-moteur-golf-6-1-4-golf-5-1-4-130d-fix-par-tl-26142933,Volkswagen,Golf 6,Essence,200000.0,5.0,2011.0,130000.0
6917,https://www.tayara.tn//listings/voitures-9/a8879711-5956-4b5b-9808-5109d12e7381/polo-3-essence-4-chv-,Volkswagen,Polo,Essence,300000.0,4.0,1999.0,10600.0
6920,https://www.automobile.tn/fr/occasion/seat/leon/49449,Seat,Leon,Essence,66000.0,6.0,2015.0,49000.0
6921,https://www.automobile.tn/fr/occasion/ssangyong/tivoli/49786,Ssangyong,Actyon,Essence,63500.0,7.0,2016.0,50000.0
6922,https://www.automobile.tn/fr/occasion/seat/leon/49794,Seat,Leon,Essence,154000.0,6.0,2011.0,29500.0
6923,https://www.automobile.tn/fr/occasion/land-rover/range-rover/49497,Land Rover,Range Rover,Diesel,100000.0,16.0,2011.0,185000.0
6924,https://www.automobile.tn/fr/occasion/bmw/serie-5/49888,BMW,Serie 5,Essence,123000.0,9.0,2015.0,124900.0
6926,https://www.automobile.tn/fr/occasion/bmw/serie-5/49906,BMW,Serie 5,Diesel,115000.0,10.0,2013.0,99000.0
6927,https://www.automobile.tn/fr/occasion/haval/h6/49418,AC,Cobra,Essence,18000.0,9.0,2019.0,99000.0
6928,https://www.automobile.tn/fr/occasion/bmw/serie-5/49689,BMW,Serie 5,Essence,166000.0,10.0,2012.0,95000.0
6929,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/49690,Mercedes-Benz,Classe A,Essence,86000.0,6.0,2014.0,86500.0
6930,https://www.automobile.tn/fr/occasion/land-rover/freelander/48404,Land Rover,Freelander,Diesel,121000.0,11.0,2011.0,78000.0
6931,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/48365,Mercedes-Benz,Classe E,Diesel,201000.0,9.0,2012.0,75000.0
6932,https://www.automobile.tn/fr/occasion/audi/a3/46147,Audi,A3,Essence,156000.0,6.0,2014.0,72500.0
6933,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/49620,Volkswagen,Golf 7,Essence,70000.0,6.0,2017.0,69900.0
6934,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/49974,Mercedes-Benz,Classe C,Essence,105000.0,9.0,2013.0,69000.0
6935,https://www.automobile.tn/fr/occasion/audi/a4/49417,Audi,A4,Essence,92000.0,7.0,2015.0,68500.0
6936,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/49972,Mercedes-Benz,Classe E,Essence,123000.0,11.0,2012.0,68000.0
6937,https://www.automobile.tn/fr/occasion/mercedes-benz/ml/47542,Mercedes-Benz,Classe ML,Diesel,188000.0,15.0,2006.0,67500.0
6938,https://www.automobile.tn/fr/occasion/mazda/3/49966,Mazda,3,Essence,74000.0,6.0,2017.0,66000.0
6939,https://www.automobile.tn/fr/occasion/bmw/serie-3/48974,BMW,Serie 3 GT,Essence,80000.0,10.0,2012.0,65900.0
6940,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/49318,Volkswagen,Golf 7,Essence,140000.0,5.0,2014.0,65000.0
6941,https://www.automobile.tn/fr/occasion/isuzu/d-max-dc/43129,Isuzu,D-MAX,Diesel,155000.0,8.0,2012.0,65000.0
6942,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/48942,Mercedes-Benz,Classe C,Essence,132000.0,9.0,2014.0,65000.0
6943,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/45592,Volkswagen,Golf 7,Essence,131000.0,5.0,2015.0,65000.0
6944,https://www.automobile.tn/fr/occasion/ssangyong/rexton/47282,Ssangyong,Rexton,Diesel,117000.0,11.0,2012.0,63900.0
6945,https://www.automobile.tn/fr/occasion/ssangyong/xlv/49357,Ssangyong,Actyon,Essence,91000.0,7.0,2017.0,62000.0
6946,https://www.automobile.tn/fr/occasion/mazda/3-sedan/50120,Mazda,3,Essence,61000.0,6.0,2017.0,58000.0
6947,https://www.automobile.tn/fr/occasion/bmw/x1/48104,BMW,X1,Diesel,185000.0,12.0,2010.0,57000.0
6948,https://www.automobile.tn/fr/occasion/audi/a4/45847,Audi,A4,Diesel,194000.0,8.0,2014.0,55000.0
6949,https://www.automobile.tn/fr/occasion/volkswagen/tiguan/50027,Volkswagen,Tiguan,Diesel,191000.0,9.0,2011.0,54000.0
6950,https://www.automobile.tn/fr/occasion/audi/a4/49775,Audi,A4,Essence,201000.0,7.0,2014.0,53000.0
6951,https://www.automobile.tn/fr/occasion/ssangyong/tivoli/49873,Ssangyong,Actyon,Diesel,115000.0,7.0,2015.0,52000.0
6952,https://www.automobile.tn/fr/occasion/mazda/6/49818,Mazda,6,Essence,179000.0,9.0,2014.0,52000.0
6953,https://www.automobile.tn/fr/occasion/bmw/serie-3/49688,BMW,Serie 3 GT,Essence,182000.0,8.0,2011.0,51500.0
6954,https://www.automobile.tn/fr/occasion/kia/sportage/49470,Kia,Sportage,Diesel,291000.0,11.0,2010.0,50900.0
6955,https://www.automobile.tn/fr/occasion/volkswagen/multivan/49731,Volkswagen,Multivan,Diesel,158000.0,7.0,2008.0,49000.0
6956,https://www.automobile.tn/fr/occasion/kia/cerato/49730,Kia,Cerato,Essence,96000.0,8.0,2014.0,49000.0
6957,https://www.automobile.tn/fr/occasion/suzuki/baleno/49419,Suzuki,Baleno,Essence,25000.0,5.0,2017.0,47500.0
6958,https://www.automobile.tn/fr/occasion/fiat/500l/49961,Fiat,500L,Essence,58000.0,6.0,2015.0,47000.0
6959,https://www.automobile.tn/fr/occasion/hyundai/veloster/49889,Hyundai,Veloster,Essence,86000.0,8.0,2013.0,46500.0
6960,https://www.automobile.tn/fr/occasion/toyota/prado/49874,Toyota,Prado,Diesel,393000.0,12.0,2010.0,46000.0
6961,https://www.automobile.tn/fr/occasion/citroen/c3/48773,Citroen,C3,Essence,26000.0,4.0,2019.0,46000.0
6962,https://www.automobile.tn/fr/occasion/nissan/patrol/49886,Nissan,Patrol,Diesel,326000.0,11.0,1999.0,45500.0
6963,https://www.automobile.tn/fr/occasion/audi/a4/49538,Audi,A4,Essence,222000.0,7.0,2011.0,45000.0
6964,https://www.automobile.tn/fr/occasion/mini/countryman/48575,mini,Country Man,Essence,214000.0,6.0,2011.0,44900.0
6965,https://www.automobile.tn/fr/occasion/volkswagen/golf-6/49949,Volkswagen,Golf 6,Essence,137000.0,5.0,2011.0,44000.0
6966,https://www.automobile.tn/fr/occasion/mercedes-benz/gla/49579,Mercedes-Benz,220,Essence,78000.0,8.0,2016.0,138500.0
6967,https://www.automobile.tn/fr/occasion/peugeot/2008/49948,Peugeot,2008,Essence,108000.0,5.0,2016.0,43900.0
6968,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/48531,Volkswagen,Golf 7,Diesel,187000.0,5.0,2013.0,43500.0
6969,https://www.automobile.tn/fr/occasion/volkswagen/passat/49960,Volkswagen,Passat,Diesel,186000.0,5.0,2011.0,43500.0
6970,https://www.automobile.tn/fr/occasion/bmw/serie-5/49930,BMW,Serie 5,Essence,100000.0,9.0,2015.0,117500.0
6971,https://www.automobile.tn/fr/occasion/mazda/cx-9/48572,Mazda,CX-9,Essence,175000.0,20.0,2011.0,43000.0
6972,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-s/49317,Mercedes-Benz,Classe S,Essence,161000.0,17.0,2004.0,43000.0
6973,https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/48832,Land Rover,Range Rover Sport,Diesel,147000.0,16.0,2011.0,175000.0
6974,https://www.automobile.tn/fr/occasion/porsche/cayenne/49975,Porsche,Cayenne,Essence,178500.0,21.0,2012.0,175000.0
6975,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/49727,Volkswagen,Golf 7,Essence,168000.0,5.0,2013.0,43000.0
6976,https://www.automobile.tn/fr/occasion/citroen/jumpy-combi/48687,Citroen,Jumpy,Diesel,94000.0,5.0,2017.0,43000.0
6977,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/49569,Volkswagen,Golf 7,Essence,85000.0,5.0,2018.0,63200.0
6978,https://www.automobile.tn/fr/occasion/bmw/serie-3-coupe/49443,BMW,Serie 3,Essence,170000.0,7.0,2009.0,42500.0
6979,https://www.automobile.tn/fr/occasion/baic-yx/kenbo-s2/49442,Audi,A4,Essence,33000.0,7.0,2017.0,41000.0
6980,https://www.automobile.tn/fr/occasion/seat/ibiza/49556,Seat,Ibiza,Essence,101000.0,4.0,2016.0,39500.0
6981,https://www.automobile.tn/fr/occasion/peugeot/partner-tepee/49498,Peugeot,Partner,Diesel,198000.0,5.0,2011.0,39500.0
6982,https://www.automobile.tn/fr/occasion/kia/rio/50170,Kia,Rio,Essence,52000.0,5.0,2016.0,38500.0
6983,https://www.automobile.tn/fr/occasion/seat/leon/49352,Seat,Leon,Essence,151000.0,5.0,2014.0,38000.0
6984,https://www.automobile.tn/fr/occasion/dacia/duster/50034,Dacia,Duster,Diesel,157000.0,6.0,2011.0,38000.0
6985,https://www.automobile.tn/fr/occasion/mg/3/49819,Man,TGA,Essence,21000.0,5.0,2018.0,37900.0
6986,https://www.automobile.tn/fr/occasion/seat/ibiza/49550,Seat,Ibiza,Essence,93000.0,4.0,2016.0,37500.0
6987,https://www.automobile.tn/fr/occasion/citroen/c4/49474,Citroen,C4,Essence,84000.0,6.0,2016.0,37500.0
6988,https://www.automobile.tn/fr/occasion/nissan/juke/49964,Nissan,Juke,Essence,84000.0,7.0,2014.0,37500.0
6989,https://www.automobile.tn/fr/occasion/citroen/c4/49692,Citroen,C4,Essence,102000.0,6.0,2015.0,37500.0
6990,https://www.automobile.tn/fr/occasion/bmw/serie-3-coupe/49282,BMW,Serie 3,Essence,267000.0,10.0,2007.0,37000.0
6991,https://www.automobile.tn/fr/occasion/peugeot/508/49319,Peugeot,508,Essence,107000.0,9.0,2011.0,36500.0
6992,https://www.automobile.tn/fr/occasion/mitsubishi/attrage/49970,Mitsubishi,Nativa,Essence,70000.0,4.0,2017.0,36000.0
6993,https://www.automobile.tn/fr/occasion/peugeot/bipper/49943,Peugeot,Bipper,Diesel,82000.0,4.0,2016.0,36000.0
6994,https://www.automobile.tn/fr/occasion/ford/fiesta/49963,Ford,Fiesta,Essence,19000.0,5.0,2016.0,35500.0
6995,https://www.automobile.tn/fr/occasion/citroen/jumper/49279,Citroen,Jumper,Diesel,120000.0,7.0,2014.0,35000.0
6996,https://www.automobile.tn/fr/occasion/volkswagen/golf-6/49887,Volkswagen,Golf 6,Essence,209000.0,6.0,2009.0,34500.0
6997,https://www.automobile.tn/fr/occasion/opel/astra/49787,Opel,Astra,Essence,68000.0,6.0,2012.0,34500.0
6998,https://www.automobile.tn/fr/occasion/toyota/yaris/48366,Toyota,Yaris,Essence,114000.0,5.0,2014.0,34000.0
6999,https://www.automobile.tn/fr/occasion/peugeot/508/49724,Peugeot,508,Essence,109000.0,9.0,2012.0,33900.0
7000,https://www.automobile.tn/fr/occasion/hyundai/grand-i10/49971,Hyundai,Grand i10,Essence,36000.0,5.0,2016.0,33000.0
7001,https://www.automobile.tn/fr/occasion/fiat/grande-punto/49587,Fiat,Grande Punto,Essence,65000.0,4.0,2018.0,32900.0
7002,https://www.automobile.tn/fr/occasion/toyota/yaris/49016,Toyota,Yaris,Essence,46000.0,4.0,2017.0,32900.0
7003,https://www.automobile.tn/fr/occasion/citroen/nemo/49353,Citroen,Nemo,Essence,58000.0,5.0,2015.0,32500.0
7004,https://www.automobile.tn/fr/occasion/renault/megane/50001,Renault,Megane,Diesel,186000.0,6.0,2011.0,32500.0
7005,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/49295,Mercedes-Benz,Classe E,Diesel,300000.0,9.0,2002.0,32000.0
7006,https://www.automobile.tn/fr/occasion/alfa-romeo/mito/49283,Alfa Romeo,Mito,Essence,118000.0,5.0,2012.0,32000.0
7007,https://www.automobile.tn/fr/occasion/alfa-romeo/mito/49871,Alfa Romeo,Mito,Essence,101000.0,6.0,2013.0,31500.0
7008,https://www.automobile.tn/fr/occasion/audi/a4/49868,Audi,A4,Diesel,302000.0,7.0,2006.0,31500.0
7009,https://www.automobile.tn/fr/occasion/toyota/avanza/49962,Toyota,Carina,Essence,94000.0,6.0,2015.0,31500.0
7010,https://www.automobile.tn/fr/occasion/volkswagen/jetta/49138,Volkswagen,Jetta,Essence,137000.0,7.0,2009.0,31000.0
7011,https://www.automobile.tn/fr/occasion/citroen/c1/49391,Citroen,C1,Essence,18000.0,4.0,2017.0,30900.0
7012,https://www.automobile.tn/fr/occasion/seat/ibiza/49588,Seat,Ibiza,Essence,82000.0,4.0,2016.0,30000.0
7013,https://www.automobile.tn/fr/occasion/hyundai/elantra/49069,Hyundai,Elantra,Essence,230000.0,7.0,2012.0,29500.0
7014,https://www.automobile.tn/fr/occasion/chery/e3/48172,Chery,A3,Essence,49000.0,6.0,2016.0,29500.0
7015,https://www.automobile.tn/fr/occasion/peugeot/206/49691,Peugeot,206,Essence,171000.0,7.0,2007.0,28900.0
