,lien,Kilométrage,Année,Marque,Modèle,Carburant,Puissance fiscale,Couleur du véhicule,Etat du véhicule,Type de carrosserie,Boite,Cylindrée,Description,Prix
2812,https://www.tayara.tn//listings/voitures-9/cdc5dc2a-7fb4-4a4c-a655-6b77c54f7e5d/renault-laguna-,260000.0,1995.0,Renault,Laguna,Diesel,7.0,Bleu,Avec kilométrage,Autres,Manuelle,1.9," Laguna en très bonne état avec vitres électriques, assistée, fermeture centrale. Prix négociable.",13500.0
2813,https://www.tayara.tn//listings/voitures-9/588c7e75-a226-45d5-9ae5-94d2ff62f2e9/dfsk-mini-turk,16000.0,2019.0,Autres,Autres,Essence,6.0,Gris,Nouveau,4 x 4,Manuelle,1.1, Tout option : climatisé. airbag. poste avec usb. Abs. Rest sur leasing  3 ans 8moins 580d  avec assurance tout risque ,13000.0
2814,https://www.tayara.tn//listings/voitures-9/abc5a595-ba5a-4e9c-a6f9-ff4bc75c6d8d/modus,160000.0,2009.0,Renault,Modus,Diesel,4.0,Gris,Avec kilométrage,Compacte,Manuelle,1.5, Sans climatiseur très bon etat forsa mouch mechia barcha dima ra9da fel garage ,20000.0
2815,https://www.tayara.tn//listings/voitures-9/5432c612-dfc4-4f8a-b615-353c01033ddd/voiture-en-bon-état,34000.0,2011.0,Peugeot,Expert,Diesel,7.0,Blanc,Avec kilométrage,Utilitaire,Manuelle,2.0," Moteur nouvellement remplace, novembre 2019 Kilometrage :340000 Prix demandé :25000dt Motorisation: 2L Tel:23832304",25000.0
2816,https://www.tayara.tn//listings/voitures-9/b249aab7-3232-4f34-b1dd-6362a19ef113/a-vendre-peugeot-3008-e-hdi-diesel-6cv-numéro-tel:22641872,175000.0,2012.0,Peugeot,3008,Diesel,6.0,Noir,Avec kilométrage,Berline,Manuelle,1.6," A vendre Peugeot 3008 E-HDi Diesel 6cv Boîte 6 vitesse Mecanique neufff 0 defaut Jamais accidenté ou touché voiture tres propre Peinture origine Ts les vitres d'origines Peugeot Vitres arrière d'origine tinté Rétroviseur rabattable Autoradio GPS, dvd,MP3 Afficheur kilométrage numerique Ecrant origine a repose tête Toit pnoramique 4 vitres électriques Accoudoir avant et arrière Salon isofix neuff Boite a gant et coffre accoudoir réfrigéré Volant réglable en hauteur et profondeur Climatiseur bizone automatique avant et arrière Feux automatique Capteur essuie-glace Jantes aluminium 17"" 4 pneus neuf  Frein main automartique Abs - assistée- anti patinage etc Voiture trés confortable robuste et economique",45000.0
2817,https://www.tayara.tn//listings/voitures-9/821e07e5-38a9-41ef-988a-11d74aad7651/nemo,165000.0,2015.0,Citroen,Nemo,Diesel,6.0,Noir,Avec kilométrage,Utilitaire,Manuelle,1.2, Citroen nemo 181,22000.0
2818,https://www.tayara.tn//listings/voitures-9/4806bc88-ea93-4da0-9d24-c51cdcdbee17/toyota-hiace-9-place-dhifa,330000.0,2004.0,Toyota,Hi Ace,Diesel,10.0,Blanc,Avec kilométrage,Monospace,Manuelle,2.0, toyota 10cv 9 place kenet tekhdem na9el mvawla w mourha mrigla prix 12500 melekher. ken t7eb techri ija el  manouba. kalemni 29193891,12500.0
2819,https://www.tayara.tn//listings/voitures-9/1cba7023-b583-4103-ba14-76e63994c5f5/vente-voitures,62000.0,2015.0,Autres,Autres,Essence,5.0,Noir,Avec kilométrage,Autres,Manuelle,3.0, une belle voitures symbol nouveaux  numéro de téléphone : 22098083 à Tunis,26000.0
2820,https://www.tayara.tn//listings/voitures-9/1dd5790c-134a-4dbc-95a5-8abf1865c62e/dacia-duster-tel-:-98986077,146000.0,2011.0,Dacia,Duster,Essence,7.0,Noir,Avec kilométrage,Autres,Manuelle,3.0, DACIA DUSTER  TEL : 98986077,35000.0
2821,https://www.tayara.tn//listings/voitures-9/27113060-5dba-400a-9174-91896ec58bcc/mini-one,180000.0,2010.0,mini,One,Essence,6.0,Gris,Avec kilométrage,Compacte,Manuelle,1.6," mini one ttes options climatronic, radar de recul, toit ouvrant, détecteur de pluie, régulateur de vitesse, détecteur de luminosité....",30500.0
2822,https://www.tayara.tn//listings/voitures-9/e4e45295-c0c9-4d4c-a48f-f043331a3323/hyundai-i30-99769966-voiture-d-un-pharmacien-etat-neuf-,60000.0,2016.0,Hyundai,I 30,Essence,7.0,Gris,Avec kilométrage,Compacte,Manuelle,1.4," HYUNDAI   I30   1.4  •	ALLUMAGE AUTOMATIQUE DES FEUX •	CAMÉRA DE RECUL /// RADAR DE STATIONNEMENT Arrière •	CLIMATISATION Climatronic BIZONE •	Modes de conduite Normal, Confort, Sport •	DÉTECTEUR DE PLUIE /// DIRECTION ASSISTÉE// DETECTEUR DE LUMIERE •	FERMETURE CENTRALISÉE À distance •	ORDINATEUR DE BORD •	RÉTROVISEUR INTERIEUR ANTIEBLOUISSEMENT ELECTRONIC •	RÉTROVISEURS EXTÉRIEURS Électriques | Rabattables | Avec clignotants intégrés •	SIÈGES AVANT RÉGLABLES EN HAUTEUR •	VITRES ÉLECTRIQUES Avant/Arrière •	VOLANT RÉGLABLE En hauteur et en profondeur •	ACCOUDOIRS Avant •	AUTORADIO 4 haut-parleurs •	Commandes au volant MULTIFONCTION •	BOÎTE À GANTS RÉFRIGÉRÉE •	CONNECTIVITÉ : AUX | Bluetooth | USB •	POMMEAU DE LEVIER DE VITESSE EN CUIR •	SELLERIE TISSU /// Fixation isofix  •	3 APPUIS TÊTES ARRIÈRES •	ABS///AIRBAGS /// ALARME ANTIVOL •	ANTI-DÉMARRAGE ÉLECTRONIQUE •	ANTIBROUILLARDS CALANDRE Chromée •	ELÉMENTS EXTÉRIEURS COULEUR CARROSSERIE Pare-chocs •	FEUX À LED---Feux de jour LED--- PHARES Directionnels •	JANTES En aluminium | 17'' •	SEPTEMBRE 2015     64000 Km",47600.0
2823,https://www.tayara.tn//listings/voitures-9/68f3f511-953d-43a5-875a-e5097ad45136/opel-insignia-1-6-turbo-2013,190000.0,2013.0,Opel,Insignia,Essence,1.0,Gris,Avec kilométrage,Berline,Manuelle,1.6, opel insignia 1.6 turbo 2013  karhba ndhifa barcha w 9weya   très prestigieux  échange  possible avec Golf 7 prix fix,40000.0
2824,https://www.tayara.tn//listings/voitures-9/12e754cc-f808-473f-ac4a-dcda906e01e3/citroën-xsara-7500dt,250000.0,2000.0,Citroen,Xsara,Diesel,6.0,Bleu,Avec kilométrage,Berline,Manuelle,1.9, Citroën xsara diesel  année 2000 Direction assistée  Fermeture centrale  Alarme et vitre électrique  Dhina jdida,7500.0
2825,https://www.tayara.tn//listings/voitures-9/e2c67699-3937-4f13-866d-3ff79d80a6c2/caddy-1-6-tout-option-et-tout-neuf-tel-:98249035,60000.0,2017.0,Volkswagen,Caddy,Diesel,5.0,Blanc,Avec kilométrage,Utilitaire,Manuelle,>4.0, Tel :98249035 Mise en circulation 26-10-2017 Kilométrage 60 000 km Motorisation 1.6 TDI Energie Diesel Boîte Manuelle Puissance fiscale 5 CV Couleur blanc,45000.0
2826,https://www.tayara.tn//listings/voitures-9/85b703d2-0f11-489f-8e34-725e5022b42d/mitsubitshi,600000.0,2010.0,Mitsubishi,Outlander,Diesel,9.0,Autre,Avec kilométrage,Autres,Manuelle,1.6, a vendre mitsubitshi en bonne etat,23000.0
2827,https://www.tayara.tn//listings/voitures-9/298da273-ce1a-41ca-8416-a83760de1a1e/ford-fiesta-titanium,67000.0,2017.0,Ford,Fiesta,Essence,5.0,Marron,Avec kilométrage,Compacte,Manuelle,1.2, model 2017 kilométrage 67000 km première main Prix 36500 DT n°21900611,36500.0
2828,https://www.tayara.tn//listings/voitures-9/b910bcf1-4060-4cf9-a9de-aa4bb6d67b84/ford-fiesta-titanuim-plus,179000.0,2011.0,Ford,Fiesta,Essence,5.0,Noir,Avec kilométrage,Utilitaire,Manuelle,2.1, À vendre une belle Ford fiesta titanuim 2011 très bien entretenue toutes options,25200.0
2829,https://www.tayara.tn//listings/voitures-9/f07d2213-86de-45cd-8085-3222f40e989c/fiat-panda-,50000.0,2018.0,Fiat,Panda,Essence,4.0,Blanc,Nouveau,Compacte,Manuelle,1.2, fiat panda 1.2 pop 1er main. mise en circulation le 17/10/2018 essence 4 ch toute option tel 23 663 042,30500.0
2830,https://www.tayara.tn//listings/voitures-9/5e8af076-11d2-405c-9a28-5b50851e8b38/voiture-,370000.0,2000.0,Fiat,Palio,Essence,4.0,Gris,Avec kilométrage,Compacte,Manuelle,1.4, Fiat palio,9200.0
2831,https://www.tayara.tn//listings/voitures-9/8478959c-7f66-41d5-ae3e-fd9773d02690/citroen-c5,250000.0,2010.0,Citroen,C5,Diesel,5.0,Gris,Avec kilométrage,Berline,Manuelle,1.6, A vendre citroen c5,23000.0
2832,https://www.tayara.tn//listings/voitures-9/be2c95ad-8647-4ec1-a7b8-b1a18fbc22b9/une-belle-opel-corsa,255000.0,1993.0,Opel,Corsa,Essence,4.0,Vert,Nouveau,Autres,Manuelle,<1.0, une belle Opel corsa 4cheveaux 4cileindre ndifa barcha  mawjouda fi Jendouba contacté 96011394,9700.0
2833,https://www.tayara.tn//listings/voitures-9/97696183-0500-45d5-afbf-3fb6b61b713b/passat-b7,59000.0,2006.0,Volkswagen,Passat,Diesel,7.0,Gris,Avec kilométrage,Berline,Manuelle,2.0, Passat b7 Toute options Nouveau Moteur bluemotion 2 Littre diesel 59 mille importée d'Allemagne Prix 30 mille dinars légèrement négociable pour les sérieux Tel: 98232858,30000.0
2834,https://www.tayara.tn//listings/voitures-9/b50749fc-db1f-48f6-b1fc-ce5bf1c0204a/isuzu-dimax-sandouk,0.0,2018.0,Isuzu,D-MAX,Diesel,8.0,Rouge,Nouveau,Pick up,Manuelle,2.5, sandouk dimax sarour jdid tel 98227411,4200.0
2835,https://www.tayara.tn//listings/voitures-9/40a84f27-e031-4f0c-8269-65de2f40c75d/golf-4-1-4-5-ch,281000.0,2001.0,Volkswagen,Golf 4,Essence,5.0,Noir,Avec kilométrage,Berline,Manuelle,1.4, 5 ch essence  Moteur bloc fonte rekeb 3andou 20 jours H7 led Cuire  Pneus Hankook  4 amortisseurs LTM jdod Tous les patins sont neufs  Climatronique glaaaaaace 4 vitres électrique  Karahba ma fiha 7ata franc masrouf 22 858 754 ,20000.0
2836,https://www.tayara.tn//listings/voitures-9/2238290a-162e-4313-b339-31f350f1aa38/ford-fiesta-trend-liner,65000.0,2017.0,Ford,Fiesta,Essence,5.0,Beige,Avec kilométrage,Compacte,Manuelle,1.2, Première main Année : 2017 kilométrage : 65000 Km Prix : 34000 DT n°:55589318,34000.0
2837,https://www.tayara.tn//listings/voitures-9/5918a73e-fe67-44b4-b775-8572d3e2ea73/cabine-dimax-4-portes,100000.0,2010.0,Isuzu,D-MAX,Diesel,12.0,Noir,Nouveau,4 x 4,Manuelle,3.0, Cabine dimax 4 portes 4 *4 jdida avec stop et 2 fenêtres ouvrantes,1700.0
2838,https://www.tayara.tn//listings/voitures-9/a8204b9f-2d23-4a50-a763-021fcc94f4b8/206-sudan-,196000.0,2008.0,Peugeot,206,Essence,17800.0,Gris,Avec kilométrage,Berline,Manuelle,1.1, 🔥A vendre Peugeot 206 SUDAN 📆modèle année 2008 ⛽Moteur essence 6ch 🎰 kilomètres 196 ☎ contacter 24 338 608/55404571 🚗 tu 133 🚗 🚗 🚗 🚗 💿poste,17800.0
2839,https://www.tayara.tn//listings/voitures-9/975d17d3-6c37-467d-9b5d-ef316e53e9c7/mercedes-a-vendre,0.0,2010.0,Mercedes-Benz,Classe C,Diesel,10.0,Noir,Avec kilométrage,Berline,Automatique,2.0, Mercedes E220 CDI Amg   ➖ Année : 12/2010 ➖ Puissance Fiscale: 10 CH ➖ Energie: Gasoil ➖ Tout options- très propre TEL 99210126 - 95942040,50000.0
2840,https://www.tayara.tn//listings/voitures-9/be070588-2149-4b3b-9404-a9d203ca6299/vente-voiture-fiat-palio,458570.0,2003.0,Fiat,Palio,Essence,5.0,Bleu,Avec kilométrage,Autres,Manuelle,>4.0, tel: 97434831,12000.0
2841,https://www.tayara.tn//listings/voitures-9/818dadd9-bb6f-4fcb-a8a5-e78963be6a6b/clio-bombé-diesel-dti,80000.0,2001.0,Renault,Clio,Diesel,5.0,Autre,Avec kilométrage,Berline,Manuelle,1.9, avandre clio diesel 1.9 dit 5cv en tre bon état,11500.0
2842,https://www.tayara.tn//listings/voitures-9/732ff829-cac9-4fce-9a00-956319cd18dc/205-moteur-jdid,2000.0,1984.0,Peugeot,205,Essence,4.0,Gris,Avec kilométrage,Compacte,Manuelle,<1.0, A vendre 205 ndhifa barcha kol chay mbadel jdid moteur jdid 4 ch 5 vitess salon w karoussa ndhida barcha unique en tunisie,9800.0
2843,https://www.tayara.tn//listings/voitures-9/6e7258b2-bca7-402c-a945-f5cf49ac3ad7/peg,159000.0,2013.0,Peugeot,301,Essence,5.0,Gris,Avec kilométrage,Autres,Manuelle,3.0, Année 2013 Tout aupossiant 5 chevaux Clima trounique Coleur gris metalisé,25000.0
2844,https://www.tayara.tn//listings/voitures-9/b09420d2-f4e1-4959-b168-6dd7f62707a0/à-vendre-renault-clio-4-très-bon-état,51000.0,2017.0,Renault,Clio,Essence,4.0,Noir,Avec kilométrage,Autres,Manuelle,1.2, Année 2017 Kilométrage 51000 Puissance 4 cv Prix 35000,35000.0
2845,https://www.tayara.tn//listings/voitures-9/a3942fe1-bf66-4560-b871-e2297b7f383d/symbol-ndhifa-barcha,172000.0,2010.0,Renault,Symbol,Essence,5.0,Gris,Avec kilométrage,Berline,Manuelle,1.4, toute option 2 eme main,20000.0
2846,https://www.tayara.tn//listings/voitures-9/73ad1201-e960-42a9-b6f3-18189b21c472/206-première-mains-contacté-22327805,187500.0,2002.0,Peugeot,206,Essence,4.0,Gris,Avec kilométrage,Utilitaire,Manuelle,1.4, 206 première mains de une dame tout option contacté 22327805,15500.0
2847,https://www.tayara.tn//listings/voitures-9/da4ae6c4-90c9-45e6-aae1-c32cc608fe3d/fiat-scouda,800000.0,2003.0,Fiat,Scudo,Diesel,6.0,Blanc,Avec kilométrage,Monospace,Manuelle,1.9, كهربة كانت لواج  حالة حسنةجدا  موتور٣ جديد كي بدلتو   ما فيهاش  دهن جملة  97470582,16000.0
2848,https://www.tayara.tn//listings/voitures-9/70af72c4-3023-4aa0-ba95-d2e085ef14b6/a-vendre-isuzu-dmax-2-5-80-000-dt,44000.0,2017.0,Isuzu,D-MAX,Diesel,10.0,Bleu,Nouveau,4 x 4,Automatique,2.5, ISUZU DMAX Tout option  2.5 Année  Avril 2017 Boite AUTO,80000.0
2849,https://www.tayara.tn//listings/voitures-9/36bf3bbc-8f06-4d2e-9ad3-f3f3ca85ea16/clio-6-tom-tom,143000.0,2009.0,Renault,Clio,Essence,5.0,Gris,Avec kilométrage,Berline,Manuelle,1.2," clio 6 gris metalisee . essence 5CV. boite manuelle 5. toutes option( ABS, air bag frontaux et lateraux, GPS Tom-Tom, regulateur et limiteur de vitesse, alarme, climatiseur climatronic et non manuel, direction assiste, vitre electrique, sieges et volan reglable en hauteur, retroviseur electrique, anti brouillard radio CD mp3...). kilometrages faibles 143 000.  annee: septembre 2009. voiture importe de l allmagne en 2012 premiere main. prix 27600 dt. Tel : 98930445",27600.0
2850,https://www.tayara.tn//listings/voitures-9/4260ddce-3b80-406d-8c77-29b0d4d0ab18/moteur-clio-classic-2004,179000.0,2004.0,Renault,Clio,Essence,5.0,Blanc,Nouveau,Autres,Manuelle,1.2, En bon état avec garantie,1100.0
2851,https://www.tayara.tn//listings/voitures-9/cf6925db-982d-481e-81df-432b94cfb401/opel-kadett-essence-gaz,200000.0,1990.0,Opel,Kadett,Essence,5.0,Blanc,Avec kilométrage,Berline,Manuelle,1.2, en bon etat 29555493,6000.0
2852,https://www.tayara.tn//listings/voitures-9/a95505cc-94b1-4df1-b41a-dc6e86145f96/peugeot-605-prix-8700,9999.0,1997.0,Peugeot,605,Essence,7.0,Noir,Avec kilométrage,Berline,Manuelle,1.9, peugeot 605 toute option vitres electric ABS .volant assiste.anti derappage.moteur 406,8700.0
2853,https://www.tayara.tn//listings/voitures-9/2af1cd43-4fd9-42e9-b096-872386d662c2/renault-symbol-noir-,160000.0,2012.0,Renault,Symbol,Essence,5.0,Noir,Avec kilométrage,Compacte,Manuelle,1.2, Symbol 2ème main ndhayfa année 2012  Avec kilométrage : 160000  Numéro : 98801072 📞,22800.0
2854,https://www.tayara.tn//listings/voitures-9/acd7cdc4-bed2-458f-bb20-be546f1a9c19/citroen-b9,90000.0,2010.0,Citroen,BX,Diesel,7.0,Blanc,Avec kilométrage,Autres,Manuelle,1.6, voiture tres propre  Anne 2010 7 cv,20000.0
2855,https://www.tayara.tn//listings/voitures-9/dd5ab490-e6e0-4ea7-9a33-6c9883e484fa/l200-sportero,230000.0,2007.0,Mitsubishi,L200,Diesel,10.0,Noir,Avec kilométrage,4 x 4,Manuelle,2.5, État parfais  Tel.52705807,41000.0
2856,https://www.tayara.tn//listings/voitures-9/bb1031cf-27d9-4874-b09d-1167b4001257/ford-fiesta,200000.0,1999.0,Ford,Fiesta,Essence,5.0,Bleu,Avec kilométrage,Compacte,Manuelle,1.2, a vendre Ford fiesta année 1999 5 cv essence tt option en marche   58150714,9200.0
2857,https://www.tayara.tn//listings/voitures-9/221258ea-5407-4578-8708-ba5133621d83/mahindra-kuv100-k8,17000.0,2018.0,Mahindra,Hover,Essence,5.0,Blanc,Nouveau,Utilitaire,Manuelle,1.2, Mahindra kuv 100 k8+ -Keyless -Autoradio blueSense 5.0 -Commandes au volant -Radar de recul arrière -Alarme d'origine Voiture neuve qui a très peu roulé 17000 km.,35000.0
2858,https://www.tayara.tn//listings/voitures-9/10bb3e47-6f77-4419-870e-7303c8f422e1/marcedes-benz,300000.0,2003.0,Mercedes-Benz,Classe A,Diesel,17800.0,Gris,Avec kilométrage,Cabriolet,Manuelle,>4.0," ✔️À Vendre Marcedes-Benz  Classe A ☑️modèle 2️⃣0️⃣0️⃣3️⃣ ✔️5 Ch diesel⛽ ☑️Tout option: assisté, abs , 2 viter electrique, clim ❄️ ✅Kilomètrage 300 ✔️Pour plus D'info:☎️ 22.142.881 Prix:17.800",1800.0
2859,https://www.tayara.tn//listings/voitures-9/926073f3-57a8-4a19-a6c8-c16432adcf4d/dacia-dokker-van-sur-leasing,56000.0,2018.0,Dacia,Dokker,Diesel,6.0,Noir,Avec kilométrage,Utilitaire,Manuelle,1.5, sur leasing 3morha 2 ans et 3 mois  mazel feha 32 mois *550dt toute option  fermeture centrale vitre electrique climatiseur poste CD USB BLUETOOTH.....,18500.0
2860,https://www.tayara.tn//listings/voitures-9/03cda4a6-a1c8-4a76-b3e9-027c8ff98b96/belle-peugeot-expert-93564849,660000.0,2004.0,Peugeot,Expert,Diesel,7.0,Blanc,Avec kilométrage,Utilitaire,Manuelle,1.9," Belle peugeot expert, bon état général moteur bahi barcha veuillez contacter le vendeur khaled 93564849",12500.0
2861,https://www.tayara.tn//listings/voitures-9/b91254ac-f7de-4541-930a-ee73ce6cfc7c/av-chevrolet-optra,178000.0,2005.0,Chevrolet,Optra,Essence,6.0,Noir,Avec kilométrage,Berline,Manuelle,1.4, av voiture Chevrolet optra 2005 tts opts,17500.0
2862,https://www.tayara.tn//listings/voitures-9/829e2626-adff-457a-9896-2290884e4544/sambol,1000000.0,2009.0,Renault,Symbol,Diesel,5.0,Jaune,Avec kilométrage,Compacte,Manuelle,>4.0, nthiyfa,14000.0
2863,https://www.tayara.tn//listings/voitures-9/3f75dc66-82c0-4287-88de-689d40d35a13/belle-ford-robuste-prestigieuse-,148000.0,2012.0,Ford,Mondeo,Essence,7.0,Gris,Avec kilométrage,Berline,Manuelle,1.6, de particulier a particulier  et a cause de double voiture a vendre une belle ford mondeo robuste pretigieuse classe tres tres propre sur tt les niveaux 1ere main entrtient regulier chez maison ford avec facture fulll opp roue de secours jamais servit ..tt papaiers en regels ..zero je dis bien zero depenses,33000.0
2864,https://www.tayara.tn//listings/voitures-9/f3b0dc20-48c6-475b-9f50-fb05cf9cce60/tapis-roulant-bt-fitness,11000.0,1.0,AC,Cobra,Electrique,1.0,Noir,Nouveau,Autres,Automatique,>4.0, A partir de 1199,1199.0
2865,https://www.tayara.tn//listings/voitures-9/1a574b5e-b29d-4a05-bce8-aaf289d01433/hyundai-elantra,122000.0,2012.0,Hyundai,Elantra,Essence,7.0,Noir,Avec kilométrage,Berline,Manuelle,1.6," A vendre Hyundai Elantra GLS Date de mise en circulation 09/2012, Essence 7cv, 122.000km. 4 cylindre . 1.6cm3 , 130cv Très bien entretenue chez la maison Hyundai. Boîte manuelle à 6 vitesses. Direction assistée ABS Airbags conducteur et passager Jantes en aluminium 17 pouces Système Audio CD et MP3. Prises de connexion AUX. Lèves vitres avant et arrière Climatronic Double Clé intelligente volume de coffre parfait pour une famille",38000.0
2866,https://www.tayara.tn//listings/voitures-9/a168476b-ac13-44f0-a93e-0512ba8dd941/a-ne-pas-rater-voiture-407-special-très-propre,199000.0,2006.0,Peugeot,407,Diesel,6.0,Noir,Avec kilométrage,Utilitaire,Manuelle,1.6, ex voiture de médecin gamme présidentiel  voiture economique et peux rouler  toute option...radar de recul climatiseur bizone siège électrique tous les capteur en marche tous papier en règle chêne changer il ya 2 jours vidange et filtre aussi très très bien entretenu + possibilité change avec une petite voiture,19000.0
2867,https://www.tayara.tn//listings/voitures-9/c8a923ca-b1ea-474e-bf5e-23657ec30645/dmax-5alijeya-tt-option,174000.0,2015.0,Isuzu,D-MAX,Diesel,8.0,Noir,Avec kilométrage,4 x 4,Manuelle,2.5, d max 5alijeya tt papier papier mriglin  climatisé  nthifa barcha  otlbou 3al num hetha svp 98999237,50000.0
2868,https://www.tayara.tn//listings/voitures-9/bc90c364-5f3d-48c4-b7a7-750d6e930be7/peugeot-301-premiere-main-en-excellent-etat,600000.0,1900.0,Peugeot,301,Diesel,5.0,Jaune,Avec kilométrage,Berline,Manuelle,1.4,"  PREMIERE MAIN EN EXCELLENT ETAT , kol chay d'origine",24000.0
2869,https://www.tayara.tn//listings/voitures-9/7db585ff-4961-4b04-9848-a095ec6d5cef/a-vendre-kia-rio-en-très-bon-état-98-134-195-20-259-700,189000.0,2013.0,Kia,Rio,Essence,5.0,Noir,Avec kilométrage,Berline,Manuelle,>4.0," Toutes options rétroviseurs rabattables, jantes allu, Bluetooth...",29000.0
2870,https://www.tayara.tn//listings/voitures-9/95835f33-c2bb-4ef9-a3b2-2573999e42c6/golf-7,170500.0,2013.0,Volkswagen,Golf 7,Essence,5.0,Blanc,Avec kilométrage,Compacte,Manuelle,>4.0, 🔔 Prix :51500 DT🔔 🇹🇳 🇩🇪 GOLF 7 importée d’Allemagne ⛔ Puissance fiscal : 5 CV essence 1.2 litres ⛔ Date de mise en circulation : 7/ 2013 ⛔ Boite : manuelle 5 vitesses ⛔ Kilométrage :170 500 km Options : ➡ecran tactile  ➡️ toit panoramique ouvrant  ➡jante 16 ➡Vitrage acoustique teinté  ➡Volant multifonction  ➡️régulateur de vitesse  ➡blanc nacré ➡ camera de recule  ➡Climatisation automatique bizone  ➡ Éclairage d’ambiance 📞 : 52 720 720,51500.0
